,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
2504,Toyota,Etios,,2013,Manual,Diesel,"164,117 km",1st,"5,25,000",karnataka
2505,Maruti Suzuki,Zen Estilo,,2012,Manual,Petrol,"46,300 km",1st,"2,98,998",karnataka
2506,Hyundai,i10,,2011,Automatic,Petrol,"74,000 km",1st,"3,75,000",karnataka
2507,Renault,Others,,2010,Manual,Diesel,"190,000 km",1st,"1,75,000",karnataka
2508,Maruti Suzuki,Zen,,2001,Manual,Petrol,"93,883 km",3rd,"90,000",karnataka
2509,Hyundai,Elite i20,,2018,Manual,Diesel,"46,000 km",1st,"7,00,000",karnataka
2510,Hyundai,i10,,2008,Manual,Petrol,"40,305 km",1st,"2,79,000",karnataka
2511,Hyundai,Santro Xing,,2007,Manual,Petrol,"77,000 km",3rd,"1,75,000",karnataka
2512,Maruti Suzuki,Swift,,2008,Automatic,Petrol,60 km,2nd,"1,45,000",karnataka
2513,BMW,3 Series,,2010,Automatic,Diesel,"83,000 km",2nd,"11,50,000",karnataka
2514,Renault,KWID,,2019,Manual,Petrol,"32,500 km",1st,"3,75,000",karnataka
2515,Maruti Suzuki,Wagon R,,2002,Manual,Petrol,"80,000 km",4+,"95,000",karnataka
2516,Maruti Suzuki,Omni,,2001,Manual,Petrol,"85,000 km",2nd,"1,25,000",karnataka
2517,Honda,City,,2000,Manual,Petrol,"90,000 km",2nd,"1,70,000",karnataka
2518,Hyundai,i10,,2009,Manual,Petrol,"43,000 km",1st,"2,55,000",karnataka
2519,Maruti Suzuki,Swift,,2009,Manual,Diesel,"130,000 km",4th,"2,60,000",karnataka
2520,Skoda,Rapid,,2014,Automatic,Diesel,"62,000 km",2nd,"6,25,000",karnataka
2521,Hyundai,Verna,,2013,Automatic,Petrol,"84,244 km",-,"5,85,000",karnataka
2522,Honda,Amaze,,2019,Manual,Petrol,"20,703 km",-,"6,99,000",karnataka
2523,Audi,Q5,,2016,Automatic,Diesel,"75,000 km",2nd,"27,50,000",karnataka
2524,Mahindra,XUV500,,2012,Manual,Diesel,"95,000 km",2nd,"7,85,000",karnataka
2525,Hyundai,i20,,2012,Manual,Petrol,"56,000 km",-,"3,85,000",karnataka
2526,Hyundai,i10,,2009,Manual,Petrol,"68,000 km",2nd,"2,50,000",karnataka
2527,Honda,Civic,,2010,Manual,Petrol,"69,000 km",1st,"4,90,000",karnataka
2528,Maruti Suzuki,Zen,,1997,Manual,Petrol,"70,000 km",4th,"49,999",karnataka
2529,Tata,Sumo,,1996,Manual,Diesel,"254,000 km",4+,"90,000",karnataka
2530,Other Brands,Others,,2018,Manual,Diesel,"115,000 km",2nd,"8,50,000",karnataka
2531,Maruti Suzuki,Alto,,2008,Manual,Petrol,"80,000 km",3rd,"1,50,000",karnataka
2532,Maruti Suzuki,Wagon R,,2003,Manual,Petrol,"91,810 km",3rd,"65,000",karnataka
2533,Tata,Harrier,,2019,Manual,Diesel,"61,000 km",1st,"16,50,000",karnataka
2534,Toyota,Etios,,2015,Automatic,Diesel,"200,000 km",2nd,"3,75,000",karnataka
2535,Maruti Suzuki,Swift,,2011,Automatic,Petrol,"120,000 km",4th,"3,10,000",karnataka
2536,Maruti Suzuki,800,,1989,Manual,Petrol,"85,742 km",2nd,"25,000",karnataka
2537,Audi,A6,,2012,Automatic,Diesel,"74,000 km",3rd,"13,00,000",karnataka
2538,Honda,Amaze,,2016,Manual,Petrol,"36,800 km",2nd,"4,40,000",karnataka
2539,Maruti Suzuki,Swift,,2018,Automatic,Diesel,"85,000 km",1st,"7,65,000",karnataka
2540,Maruti Suzuki,SX4,,2013,Manual,Diesel,"81,000 km",3rd,"3,90,000",karnataka
2541,Chevrolet,Spark,,2008,Manual,Petrol,"48,379 km",2nd,"1,25,000",karnataka
2542,Tata,Nano,,2015,Manual,Petrol,"29,000 km",1st,"1,75,000",karnataka
2543,Mahindra,Bolero,,2011,Manual,Diesel,"158,500 km",3rd,"2,95,000",karnataka
2544,Toyota,Innova,,2013,Manual,Diesel,"88,000 km",2nd,"9,50,000",karnataka
2545,Hyundai,Grand i10,,2018,Automatic,Petrol,"26,000 km",1st,"6,50,000",karnataka
2546,Tata,Tiago,,2019,Automatic,Petrol,"7,800 km",1st,"6,00,000",karnataka
2547,Maruti Suzuki,Ritz,,2009,Manual,Petrol,"100,000 km",2nd,"2,70,000",karnataka
2548,Ford,Figo,,2014,Manual,Diesel,"92,000 km",2nd,"3,50,000",karnataka
2549,Ford,Fiesta,,2008,Manual,Petrol,"95,500 km",2nd,"2,65,000",karnataka
2550,Maruti Suzuki,Alto,,2020,Manual,Petrol,"26,000 km",1st,"3,90,000",karnataka
2551,Maruti Suzuki,Wagon R,,2003,Automatic,Petrol,"180,000 km",4th,"90,000",karnataka
2552,Hyundai,Accent,,2005,Manual,Petrol,"73,000 km",2nd,"1,55,000",karnataka
2553,Other Brands,Others,,2003,Manual,Petrol,"78,000 km",1st,"74,000",karnataka
2554,Mercedes-Benz,E-Class,,2004,Automatic,Diesel,"99,400 km",1st,"7,90,000",karnataka
2555,Honda,City ZX,,2005,Manual,Petrol,"112,442 km",2nd,"1,60,000",karnataka
2556,Hyundai,EON,,2014,Manual,Petrol,"48,183 km",1st,"3,05,000",karnataka
2557,Tata,Others,,2013,Manual,Diesel,"48,000 km",1st,"1,25,000",karnataka
2558,Maruti Suzuki,Wagon R,,2006,Manual,Petrol,"65,000 km",1st,"1,85,000",karnataka
2559,Maruti Suzuki,Swift Dzire,,2013,Manual,Diesel,"83,000 km",1st,"5,00,000",karnataka
2560,Ford,Endeavour,,2018,Automatic,Diesel,"40,000 km",1st,"31,00,000",karnataka
2561,Audi,Q7,,2016,Automatic,Diesel,"48,000 km",1st,"55,00,000",karnataka
2562,Renault,Duster,,2016,Automatic,Diesel,"59,000 km",2nd,"8,25,000",karnataka
2563,Mahindra,Scorpio,,2010,Manual,Diesel,"66,000 km",2nd,"5,00,000",karnataka
2564,Tata,Nano,,2014,Manual,Petrol,"32,000 km",2nd,"1,55,000",karnataka
2565,BMW,X1,,2017,Automatic,Diesel,"68,000 km",1st,"26,50,000",karnataka
2566,Maruti Suzuki,Zen Estilo,,2007,Manual,Petrol,"60,000 km",2nd,"1,85,000",karnataka
2567,Toyota,Land Cruiser,,2013,Automatic,Diesel,"229,000 km",1st,"59,90,000",karnataka
2568,Maruti Suzuki,Eeco,,2014,Automatic,Petrol,"31,000 km",2nd,"3,80,000",karnataka
2569,Maruti Suzuki,Wagon R,,2004,Manual,Petrol,"110,000 km",4th,"70,000",karnataka
2570,Hyundai,Santro Xing,,2003,Manual,Petrol,"98,000 km",4+,"1,30,000",karnataka
2571,Tata,Indica E V2,,2006,Automatic,Diesel,"15,324 km",4+,"70,000",karnataka
2572,Maruti Suzuki,Swift,,2008,Automatic,Petrol,60 km,2nd,"1,45,000",karnataka
2573,Maruti Suzuki,Alto,,2004,Manual,CNG & Hybrids,"145,000 km",2nd,"1,45,000",karnataka
2574,Maruti Suzuki,Omni,,2000,Automatic,LPG,"14,817 km",4+,"1,50,000",karnataka
2575,Maruti Suzuki,Swift Dzire,,2010,Manual,Diesel,"190,000 km",4th,"3,50,000",karnataka
2576,Maruti Suzuki,Swift,,2017,Manual,Diesel,"110,000 km",1st,"4,20,000",karnataka
2577,Maruti Suzuki,SX4,,2007,Manual,Petrol,"106,000 km",3rd,"1,89,999",karnataka
2578,Hyundai,i10,,2014,Manual,Petrol,"44,000 km",2nd,"4,25,000",karnataka
2579,Maruti Suzuki,Swift,,2012,Manual,Diesel,"88,300 km",1st,"4,50,000",karnataka
2580,Maruti Suzuki,Swift,,2006,Manual,Petrol,"68,000 km",1st,"3,50,000",karnataka
2581,-,-,,-,-,-,-,-,-,karnataka
2582,-,-,,-,-,-,-,-,-,karnataka
2583,-,-,,-,-,-,-,-,-,karnataka
2584,-,-,,-,-,-,-,-,-,karnataka
2585,-,-,,-,-,-,-,-,-,karnataka
2586,-,-,,-,-,-,-,-,-,karnataka
2587,-,-,,-,-,-,-,-,-,karnataka
2588,-,-,,-,-,-,-,-,-,karnataka
2589,-,-,,-,-,-,-,-,-,karnataka
2590,-,-,,-,-,-,-,-,-,karnataka
2591,-,-,,-,-,-,-,-,-,karnataka
2592,-,-,,-,-,-,-,-,-,karnataka
2593,-,-,,-,-,-,-,-,-,karnataka
2594,-,-,,-,-,-,-,-,-,karnataka
2595,-,-,,-,-,-,-,-,-,karnataka
2596,-,-,,-,-,-,-,-,-,karnataka
2597,-,-,,-,-,-,-,-,-,karnataka
2598,-,-,,-,-,-,-,-,-,karnataka
2599,-,-,,-,-,-,-,-,-,karnataka
2600,-,-,,-,-,-,-,-,-,karnataka
2601,-,-,,-,-,-,-,-,-,karnataka
2602,-,-,,-,-,-,-,-,-,karnataka
2603,-,-,,-,-,-,-,-,-,karnataka
2604,-,-,,-,-,-,-,-,-,karnataka
2605,-,-,,-,-,-,-,-,-,karnataka
2606,Hyundai,Elite i20,,2015,Manual,Petrol,"76,000 km",1st,"6,10,000",karnataka
2607,-,-,,-,-,-,-,-,-,karnataka
2608,Maruti Suzuki,Alto,,2008,Manual,Petrol,"32,000 km",1st,"2,10,000",karnataka
2609,Maruti Suzuki,Swift,,2012,Manual,Diesel,"75,000 km",2nd,"4,25,000",karnataka
2610,-,-,,-,-,-,-,-,-,karnataka
2611,Toyota,Innova,,2009,Manual,Diesel,"185,000 km",2nd,"7,25,000",karnataka
2612,Hyundai,i20,,2010,Manual,Petrol,"73,000 km",2nd,"3,65,000",karnataka
2613,Maruti Suzuki,Swift,,2012,Manual,Diesel,"72,000 km",2nd,"4,25,000",karnataka
2614,Mercedes-Benz,New C-Class,,2016,Automatic,Diesel,"100,000 km",1st,"24,75,000",karnataka
2615,Honda,City,,2001,Manual,Petrol,"82,000 km",3rd,"2,10,000",karnataka
2616,Hyundai,i20,,2010,Automatic,Petrol,"92,000 km",1st,"4,25,000",karnataka
2617,Maruti Suzuki,Swift Dzire,,2009,Manual,Petrol,"72,000 km",1st,"3,65,000",karnataka
2618,Maruti Suzuki,Baleno,,2017,Manual,Petrol,"27,000 km",2nd,"6,25,000",karnataka
2619,Maruti Suzuki,Alto,,2003,Manual,Petrol,"200,000 km",1st,"1,35,000",karnataka
2620,Maruti Suzuki,Swift,,2020,Manual,Petrol,"32,000 km",1st,"6,85,000",karnataka
2621,Maruti Suzuki,Ciaz,,2018,Manual,Petrol,"16,329 km",-,"8,75,000",karnataka
2622,-,-,,-,-,-,-,-,-,karnataka
2623,Mahindra,Xylo,,2014,Manual,Diesel,"87,292 km",1st,"5,10,000",karnataka
2624,Mini,Cooper Countryman,,2013,Automatic,Diesel,"46,000 km",2nd,"17,50,000",karnataka
2625,Ford,Endeavour,,2017,Automatic,Diesel,"79,680 km",1st,"24,75,000",karnataka
2626,-,-,,-,-,-,-,-,-,karnataka
2627,Hyundai,EON,,2012,Manual,Petrol,"76,000 km",1st,"3,10,000",karnataka
2628,Hyundai,EON,,2014,Manual,Petrol,"58,888 km",2nd,"3,10,000",karnataka
2629,Maruti Suzuki,Zen,,2005,Manual,Petrol,"83,000 km",4th,"1,65,000",karnataka
2630,Mahindra,XUV500,,2015,Manual,Diesel,"72,000 km",1st,"13,75,000",karnataka
2631,Ford,Figo,,2012,Manual,Petrol,"78,924 km",1st,"3,45,000",karnataka
2632,Maruti Suzuki,Swift,,2009,Manual,Diesel,"160,000 km",3rd,"3,35,000",karnataka
2633,Skoda,Fabia,,2008,Manual,Petrol,"65,000 km",1st,"2,85,000",karnataka
2634,Renault,Duster,,2012,Manual,Diesel,"95,000 km",1st,"6,75,000",karnataka
2635,Volkswagen,Ameo,,2016,Automatic,Diesel,"41,000 km",1st,"6,45,000",karnataka
2636,Maruti Suzuki,Alto,,2010,Manual,Diesel,"73,000 km",1st,"2,25,000",karnataka
2637,Volkswagen,Polo,,2013,Automatic,Petrol,"73,000 km",2nd,"5,45,000",karnataka
2638,Hyundai,i10,,2009,Manual,Petrol,"79,000 km",2nd,"2,89,000",karnataka
2639,Volkswagen,Polo,,2019,Manual,Petrol,"16,900 km",1st,"8,90,000",karnataka
2640,Maruti Suzuki,Ertiga,,2013,Manual,Diesel,"52,000 km",1st,"7,25,000",karnataka
2641,Toyota,Etios,,2011,Manual,Petrol,"54,357 km",1st,"4,30,000",karnataka
2642,Tata,Zest,,2015,Automatic,Diesel,"64,000 km",1st,"5,50,000",karnataka
2643,Maruti Suzuki,Omni,,2016,Manual,Petrol,"96,000 km",1st,"2,85,000",karnataka
2644,Mercedes-Benz,GLA Class,,2016,Automatic,Diesel,"70,000 km",1st,"21,00,000",karnataka
2645,Hyundai,Verna,,2015,Manual,Petrol,"59,000 km",1st,"6,50,000",karnataka
2646,-,-,,-,-,-,-,-,-,karnataka
2647,Hyundai,Santro Xing,,2005,Manual,Petrol,"105,000 km",3rd,"1,58,000",karnataka
2648,Maruti Suzuki,Alto 800,,2019,Manual,Petrol,"16,400 km",1st,"3,80,000",karnataka
2649,Hyundai,Santro,,2011,Manual,Petrol,"79,000 km",2nd,"2,45,000",karnataka
2650,Hyundai,Creta,,2015,Manual,Diesel,"62,000 km",2nd,"8,50,000",karnataka
2651,Mahindra,Marazzo,,2019,Manual,Diesel,"68,000 km",1st,"7,20,000",karnataka
2652,Ford,Endeavour,,2017,Automatic,Diesel,"31,000 km",1st,"30,00,000",karnataka
2653,Toyota,Innova,,2014,Manual,Diesel,"131,000 km",1st,"12,90,000",karnataka
2654,Ford,Fiesta,,2008,Manual,Diesel,"88,000 km",3rd,"2,20,000",karnataka
2655,Tata,Nexon,,2018,Manual,Diesel,"35,000 km",1st,"10,45,000",karnataka
2656,Toyota,Corolla Altis,,2008,Manual,Petrol,"102,000 km",1st,"4,65,000",karnataka
2657,Maruti Suzuki,Swift,,2010,Manual,Petrol,"69,000 km",2nd,"3,10,000",karnataka
2658,Mahindra,Ssangyong Rexton,,2018,Automatic,Diesel,"45,237 km",1st,"16,95,000",karnataka
2659,Toyota,Fortuner,,2017,Manual,Diesel,"63,000 km",1st,"32,50,000",karnataka
2660,Volkswagen,Vento,,2014,Manual,Petrol,"94,692 km",-,"4,65,000",karnataka
2661,Hyundai,EON,,2015,Manual,Petrol,"12,365 km",1st,"2,90,000",karnataka
2662,Maruti Suzuki,S Cross,,2017,Manual,Diesel,"56,000 km",1st,"9,25,000",karnataka
2663,Mahindra,XUV500,,2013,-,-,"40,000 km",1st,"10,00,000",karnataka
2664,Volkswagen,Polo,,2015,Manual,Petrol,"65,000 km",2nd,"4,85,000",karnataka
2665,Mahindra,Bolero,,2011,Manual,Diesel,"125,000 km",2nd,"4,35,000",karnataka
2666,Hyundai,Accent,,2010,Manual,Petrol,"72,000 km",1st,"2,50,000",karnataka
2667,Hyundai,Grand i10,,2013,Manual,Diesel,"67,800 km",2nd,"3,99,999",karnataka
2668,Mercedes-Benz,GLA,,2018,Automatic,Diesel,"20,000 km",1st,"32,00,000",karnataka
2669,Hyundai,Creta,,2017,Manual,Diesel,"75,274 km",1st,"12,85,000",karnataka
2670,Maruti Suzuki,Swift,,2017,Manual,Petrol,"44,000 km",1st,"6,00,000",karnataka
2671,Chevrolet,Spark,,2012,Manual,Petrol,"55,000 km",1st,"2,25,000",karnataka
2672,Mahindra,XUV500,,2015,Manual,Diesel,"129,495 km",2nd,"8,25,000",karnataka
2673,Maruti Suzuki,Zen,,2005,Manual,Petrol,"108,000 km",3rd,"1,65,000",karnataka
2674,Mahindra,XUV500,,2013,Manual,Diesel,"104,000 km",2nd,"8,24,000",karnataka
2675,Chevrolet,Captiva,,2011,Manual,Diesel,"83,000 km",3rd,"4,25,000",karnataka
2676,Hyundai,i10,,2010,Manual,Petrol,"76,000 km",2nd,"2,75,000",karnataka
2677,Maruti Suzuki,Wagon R,,2006,Manual,Petrol,"64,000 km",2nd,"1,95,000",karnataka
2678,Tata,Nano,,2015,Automatic,Petrol,"35,000 km",1st,"2,65,000",karnataka
2679,Toyota,Etios,,2012,Manual,Petrol,"74,000 km",2nd,"3,95,000",karnataka
2680,Hyundai,Elite i20,,2018,Automatic,Petrol,"23,491 km",1st,"7,98,250",karnataka
2681,Maruti Suzuki,Swift,,2018,Automatic,Petrol,"21,759 km",1st,"7,10,000",karnataka
2682,Maruti Suzuki,Alto,,2006,Manual,Petrol,"170,000 km",2nd,"1,40,000",karnataka
2683,Hyundai,i20,,2010,Manual,Petrol,"81,000 km",1st,"3,99,000",karnataka
2684,Hyundai,i10,,2007,Manual,Petrol,"67,000 km",2nd,"2,30,000",karnataka
2685,Toyota,Innova,,2016,Manual,Diesel,"195,000 km",2nd,"7,45,000",karnataka
2686,Toyota,Innova,,2006,Manual,Diesel,"175,000 km",3rd,"3,85,000",karnataka
2687,Maruti Suzuki,Baleno,,2018,Automatic,Petrol,"25,000 km",1st,"8,20,000",karnataka
2688,Hyundai,Grand i10,,2015,Automatic,Petrol,"35,000 km",1st,"5,95,000",karnataka
2689,Chevrolet,Beat,,2010,Manual,Petrol,"80,000 km",1st,"2,45,000",karnataka
2690,Tata,Indica Vista,,2011,Manual,Petrol,"53,000 km",2nd,"2,25,000",karnataka
2691,Fiat,Linea,,2012,Manual,Petrol,"72,000 km",2nd,"3,40,000",karnataka
2692,Volkswagen,Polo,,2015,Manual,Petrol,"81,000 km",1st,"5,35,000",karnataka
2693,Hyundai,Santro Xing,,2009,Manual,Petrol,"75,000 km",1st,"2,45,000",karnataka
2694,Tata,Nexon,,2018,Automatic,Diesel,"30,274 km",1st,"10,50,000",karnataka
2695,Mahindra,Bolero,,2010,Manual,Diesel,"120,000 km",3rd,"3,75,000",karnataka
2696,Toyota,Innova,,2006,Manual,Diesel,"174,902 km",1st,"5,50,000",karnataka
2697,Maruti Suzuki,Ritz,,2015,Manual,Diesel,"86,000 km",2nd,"4,75,000",karnataka
2698,Toyota,Etios,,2019,Manual,Diesel,"53,000 km",1st,"6,30,000",karnataka
2699,Maruti Suzuki,Swift,,2009,Manual,Diesel,"78,000 km",1st,"3,10,000",karnataka
2700,Maruti Suzuki,Alto K10,,2012,Manual,Petrol,"53,964 km",-,"2,55,000",karnataka
2701,Maruti Suzuki,Swift Dzire,,2018,Manual,Petrol,"25,000 km",1st,"6,85,000",karnataka
2702,BMW,X1,,2012,Automatic,Diesel,"100,000 km",3rd,"12,50,000",karnataka
2703,Hyundai,Elite i20,,2018,Manual,Petrol,"5,513 km",1st,"7,20,000",karnataka
2704,Toyota,Innova,,2007,-,-,"150,000 km",1st,"6,70,000",karnataka
2705,Tata,Indica,,2007,Manual,Petrol,"21,300 km",1st,"1,95,000",karnataka
2706,Honda,Civic,,2007,Manual,Petrol,"109,000 km",2nd,"3,25,000",karnataka
2707,Ford,Figo,,2014,Manual,Diesel,"92,000 km",2nd,"3,50,000",karnataka
2708,Mahindra,Bolero Pik-Up,,2015,Manual,Diesel,"120,000 km",1st,"4,00,000",karnataka
2709,Maruti Suzuki,Wagon R,,2008,Manual,Petrol,"74,000 km",2nd,"2,25,000",karnataka
2710,BMW,5 Series,,2011,Automatic,Diesel,"40,239 km",2nd,"16,50,000",karnataka
2711,Hyundai,i10,,2008,Manual,Petrol,"77,000 km",1st,"2,65,000",karnataka
2712,Hyundai,EON,,2014,Manual,Petrol,"33,000 km",1st,"3,20,000",karnataka
2713,Chevrolet,Beat,,2011,Manual,Petrol,"88,000 km",1st,"2,45,000",karnataka
2714,Maruti Suzuki,Omni,,2004,Manual,Petrol,0 km,3rd,"85,000",karnataka
2715,Toyota,Glanza,,2019,Automatic,Petrol,"12,121 km",2nd,"8,25,000",karnataka
2716,Ambassador,Ambassador,,2008,Automatic,Petrol,"250,000 km",2nd,"1,80,000",karnataka
2717,Audi,Q3,,2012,Automatic,Diesel,"65,076 km",2nd,"17,00,000",karnataka
2718,Volkswagen,Vento,,2012,Manual,Diesel,"77,000 km",1st,"4,95,000",karnataka
2719,Tata,Indica Vista,,2013,Manual,Diesel,"132,000 km",1st,"2,00,000",karnataka
2720,Toyota,Innova Crysta,,2018,Automatic,Diesel,"75,000 km",1st,"23,20,000",karnataka
2721,Maruti Suzuki,Alto 800,,2016,Manual,Petrol,"19,560 km",-,"3,15,000",karnataka
2722,Maruti Suzuki,Ignis,,2017,Automatic,Petrol,37 km,1st,"5,90,000",karnataka
2723,Maruti Suzuki,Eeco,,2020,Manual,Petrol,"8,500 km",1st,"4,65,000",karnataka
2724,Maruti Suzuki,800,,2000,Automatic,LPG,"66,000 km",4+,"65,000",karnataka
2725,Maruti Suzuki,Wagon R,,2007,Manual,Petrol,"104,000 km",3rd,"1,65,000",karnataka
2726,Honda,City ZX,,2005,Automatic,Petrol,"92,000 km",3rd,"1,45,000",karnataka
2727,Mercedes-Benz,GL-Class,,2015,Automatic,Diesel,"45,000 km",1st,"52,75,000",karnataka
2728,Maruti Suzuki,Zen Estilo,,2008,Manual,Petrol,"56,900 km",1st,"2,45,000",karnataka
2729,Maruti Suzuki,Swift,,2014,Automatic,Diesel,"54,000 km",2nd,"4,80,000",karnataka
2730,Hyundai,i10,,2009,-,-,"66,000 km",1st,"3,50,000",karnataka
2731,Hyundai,Verna,,2009,-,-,"83,000 km",1st,"3,50,000",karnataka
2732,Mercedes-Benz,CLA,,2015,Automatic,Diesel,"22,000 km",1st,"26,00,000",karnataka
2733,Mercedes-Benz,M-Class,,2015,Automatic,Diesel,"64,000 km",1st,"34,25,000",karnataka
2734,Honda,City,,2005,Manual,Petrol,"99,000 km",2nd,"2,00,000",karnataka
2735,Maruti Suzuki,Swift,,2010,Manual,Petrol,"72,000 km",2nd,"3,75,000",karnataka
2736,Hyundai,Getz,,2006,Manual,Petrol,"145,000 km",1st,"1,85,000",karnataka
2737,Maruti Suzuki,Swift,,2014,Manual,Diesel,"103,000 km",1st,"5,50,000",karnataka
2738,Volkswagen,Polo,,2017,-,-,"57,000 km",1st,"7,50,000",karnataka
2739,Hyundai,i10,,2015,Manual,Petrol,"39,000 km",1st,"4,45,000",karnataka
2740,Honda,Jazz,,2017,Manual,Petrol,"30,497 km",1st,"6,70,000",karnataka
2741,Maruti Suzuki,Ertiga,,2018,Manual,Diesel,"78,000 km",1st,"11,50,000",karnataka
2742,Maruti Suzuki,Swift,,2014,Manual,Petrol,"43,228 km",2nd,"4,75,000",karnataka
2743,Volkswagen,Vento,,2013,Manual,Diesel,"42,000 km",2nd,"4,50,000",karnataka
2744,Toyota,Fortuner,,2014,Manual,Diesel,"81,000 km",1st,"17,50,000",karnataka
2745,Ford,Ecosport,,2014,Manual,Petrol,"68,000 km",2nd,"6,70,000",karnataka
2746,Hyundai,Santro Xing,,2008,Manual,Petrol,"50,000 km",1st,"1,95,000",karnataka
2747,Maruti Suzuki,SX4,,2013,Manual,Petrol,"139,000 km",2nd,"3,60,000",karnataka
2748,Toyota,Innova,,2009,Manual,Diesel,"153,000 km",2nd,"7,25,000",karnataka
2749,Hyundai,Creta,,2016,Manual,Petrol,"66,000 km",1st,"8,65,000",karnataka
2750,Tata,Indica V2 Xeta,,2007,Manual,Petrol,"95,000 km",3rd,"1,40,000",karnataka
2751,Honda,Accord,,2005,-,-,"75,000 km",1st,"3,50,000",karnataka
2752,Hyundai,Santro Xing,,2004,Manual,Petrol,"39,400 km",1st,"1,80,000",karnataka
2753,Toyota,Fortuner,,2013,Manual,Diesel,"164,000 km",2nd,"14,25,000",karnataka
2754,Fiat,Linea,,2009,Manual,Diesel,"200,000 km",3rd,"2,35,000",karnataka
2755,Mahindra,Scorpio,,2006,Manual,Diesel,"170,000 km",4th,"2,80,000",karnataka
2756,Audi,Q5,,2014,Automatic,Diesel,"79,000 km",2nd,"18,50,000",karnataka
2757,Toyota,Fortuner,,2012,Manual,Diesel,"112,000 km",1st,"15,75,000",karnataka
2758,Audi,A4,,2009,Automatic,Diesel,"88,000 km",3rd,"9,75,000",karnataka
2759,Maruti Suzuki,Alto 800,,2012,Manual,Petrol,"102,000 km",1st,"2,75,000",karnataka
2760,Ford,Endeavour,,2018,Automatic,Diesel,"21,300 km",1st,"34,45,000",karnataka
2761,Hyundai,Elite i20,,2018,Manual,Petrol,"53,700 km",1st,"6,30,000",karnataka
2762,Hyundai,Santa Fe,,2014,Automatic,Diesel,"16,000 km",1st,"18,50,000",karnataka
2763,Tata,Sumo Gold,,2012,Manual,Diesel,265 km,4th,"3,30,000",karnataka
2764,Maruti Suzuki,Wagon R,,2008,Manual,Petrol,"152,000 km",2nd,"2,25,000",karnataka
2765,Maruti Suzuki,Omni,,2008,Manual,Petrol,"115,000 km",2nd,"1,85,000",karnataka
2766,Hyundai,New Elantra,,2012,Manual,Diesel,"108,600 km",2nd,"6,50,000",karnataka
2767,Chevrolet,Spark,,2008,Manual,Petrol,"42,000 km",1st,"1,65,000",karnataka
2768,Chevrolet,Sail,,2013,Manual,Petrol,"75,000 km",1st,"2,85,000",karnataka
2769,Honda,Brio,,2016,Automatic,Petrol,"50,000 km",2nd,"6,35,000",karnataka
2770,Maruti Suzuki,Swift,,2014,Manual,Diesel,"53,000 km",2nd,"5,55,000",karnataka
2771,Maruti Suzuki,Swift,,2009,Manual,Diesel,"83,000 km",1st,"2,95,000",karnataka
2772,Hyundai,Accent,,2008,Manual,Petrol,"76,467 km",2nd,"1,70,000",karnataka
2773,Mahindra,Logan,,2008,Manual,Diesel,"190,000 km",4+,"1,80,000",karnataka
2774,Honda,City ZX,,2007,Manual,Petrol,"122,000 km",2nd,"1,85,000",karnataka
2775,BMW,1 Series,,2018,Manual,Petrol,"33,000 km",1st,"29,00,000",karnataka
2776,Ford,Fiesta,,2009,Manual,Petrol,"125,000 km",3rd,"1,50,000",karnataka
2777,Hyundai,Santro,,2007,Manual,Petrol,"80,000 km",3rd,"1,50,000",karnataka
2778,Mahindra,Scorpio,,2013,Manual,Diesel,"133,761 km",2nd,"7,00,000",karnataka
2779,Maruti Suzuki,Alto 800,,2017,Manual,Petrol,"48,000 km",1st,"3,20,000",karnataka
2780,Ford,Endeavour,,2018,Automatic,Diesel,"40,000 km",1st,"31,00,000",karnataka
2781,Ford,Ecosport,,2015,Manual,Petrol,"58,000 km",1st,"7,25,000",karnataka
2782,Audi,A8 L,,2020,Automatic,Petrol,"2,297 km",-,"1,65,00,000",karnataka
2783,Maruti Suzuki,Zen,,1999,Automatic,Petrol,"72,610 km",2nd,"50,000",karnataka
2784,Honda,City ZX,,2016,Automatic,Diesel,"100,000 km",3rd,"2,50,000",karnataka
2785,Hyundai,Grand i10,,2018,Automatic,Petrol,"26,000 km",1st,"6,50,000",karnataka
2786,-,-,,-,-,-,-,-,-,karnataka
2787,Maruti Suzuki,Wagon R,,2012,Manual,Petrol,"58,700 km",1st,"3,55,000",karnataka
2788,Maruti Suzuki,Zen Estilo,,2012,Manual,Petrol,"46,300 km",1st,"2,98,998",karnataka
2789,Maruti Suzuki,Alto K10,,2010,Manual,Petrol,"48,997 km",1st,"2,65,000",karnataka
2790,Toyota,Innova,,2009,Manual,Diesel,"188,293 km",2nd,"6,50,000",karnataka
2791,Maruti Suzuki,Celerio,,2016,Automatic,Petrol,"60,000 km",1st,"5,10,000",karnataka
2792,Maruti Suzuki,800,,2006,Manual,Petrol,"75,000 km",2nd,"95,000",karnataka
2793,Volkswagen,Vento,,2012,Manual,Diesel,"139,000 km",2nd,"4,60,000",karnataka
2794,-,-,,-,-,-,-,-,-,karnataka
2795,Honda,Amaze,,2014,-,-,"36,000 km",1st,"5,40,000",karnataka
2796,Volkswagen,Polo,,2014,-,-,"47,000 km",1st,"6,20,000",karnataka
2797,Hyundai,i20,,2012,Manual,Petrol,"72,000 km",2nd,"4,55,000",karnataka
