,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
3184,Datsun,RediGO,,2019,Manual,Petrol,"4,000 km",1st,"3,25,000",Delhi
3185,Hyundai,Elantra,,2014,Automatic,Petrol,"51,000 km",1st,"7,20,000",Delhi
3186,Audi,Q7,,2011,Automatic,Diesel,"82,000 km",1st,"14,90,000",Delhi
3187,Renault,Duster,,2013,Manual,Diesel,"74,588 km",1st,"3,25,000",Delhi
3188,Skoda,Superb,,2013,Automatic,Diesel,"76,600 km",2nd,"4,51,000",Delhi
3189,Hyundai,Verna,,2017,Automatic,Diesel,"69,800 km",1st,"10,50,000",Delhi
3190,Maruti Suzuki,Celerio,,2016,Automatic,Petrol,"20,000 km",1st,"4,00,000",Delhi
3191,Ford,Ecosport,,2013,Manual,Petrol,"63,000 km",1st,"5,25,000",Delhi
3192,Toyota,Corolla Altis,,2011,Automatic,Petrol,"649,636 km",1st,"4,74,000",Delhi
3193,Hyundai,Verna,,2013,Manual,Diesel,"65,000 km",2nd,"4,15,000",Delhi
3194,Renault,Duster,,2013,Manual,Diesel,"74,000 km",1st,"3,95,000",Delhi
3195,MG,Hector,,2019,Automatic,Petrol,"25,000 km",1st,"17,45,000",Delhi
3196,Hyundai,EON,,2013,Manual,Petrol,"40,000 km",1st,"2,05,000",Delhi
3197,Mahindra,Thar,,2021,Manual,Diesel,"2,000 km",1st,"17,85,000",Delhi
3198,Maruti Suzuki,Alto 800,,2013,Manual,CNG & Hybrids,"75,000 km",1st,"2,25,000",Delhi
3199,Maruti Suzuki,Swift,,2011,Manual,Petrol,"52,000 km",1st,"3,20,000",Delhi
3200,Mahindra,Scorpio,,2018,Manual,Diesel,"45,000 km",1st,"15,50,000",Delhi
3201,Hyundai,Elite i20,,2019,Manual,Petrol,"22,307 km",1st,"7,22,222",Delhi
3202,Hyundai,i20,,2012,Manual,Petrol,"55,000 km",1st,"3,25,000",Delhi
3203,Hyundai,i10,,2011,Manual,Petrol,"59,898 km",1st,"2,25,000",Delhi
3204,Maruti Suzuki,Swift,,2011,Manual,CNG & Hybrids,"64,000 km",1st,"2,65,000",Delhi
3205,Honda,Amaze,,2014,Manual,Petrol,"65,000 km",1st,"4,00,000",Delhi
3206,Maruti Suzuki,Swift Dzire,,2009,Manual,Petrol,"61,000 km",2nd,"2,00,000",Delhi
3207,Maruti Suzuki,Wagon R 1.0,,2016,Manual,CNG & Hybrids,"55,800 km",1st,"2,95,000",Delhi
3208,Audi,A4,,2016,-,Petrol,"53,000 km",1st,"18,25,000",Delhi
3209,Ford,Figo,,2014,Manual,Diesel,"71,000 km",3rd,"1,65,000",Delhi
3210,Maruti Suzuki,Wagon R 1.0,,2012,Manual,CNG & Hybrids,"72,000 km",2nd,"2,50,000",Delhi
3211,Honda,City,,2013,Manual,CNG & Hybrids,"72,000 km",1st,"4,95,000",Delhi
3212,Ford,Ecosport,,2013,Manual,Petrol,"55,000 km",1st,"5,25,000",Delhi
3213,Ford,Figo,,2010,Manual,Petrol,"70,000 km",3rd,"1,65,000",Delhi
3214,Maruti Suzuki,Celerio X,,2019,Automatic,Petrol,"9,000 km",2nd,"4,65,000",Delhi
3215,BMW,3 Series,,2017,Automatic,Diesel,"47,000 km",1st,"26,00,000",Delhi
3216,Renault,Duster,,2019,Automatic,Petrol,"19,000 km",1st,"8,95,000",Delhi
3217,Maruti Suzuki,Ciaz,,2016,Manual,Diesel,"40,000 km",1st,"5,95,000",Delhi
3218,Hyundai,Grand i10,,2014,Manual,CNG & Hybrids,"72,000 km",1st,"3,65,000",Delhi
3219,Hyundai,Santro Xing,,2012,-,Petrol,"42,000 km",-,"1,85,000",Delhi
3220,Mahindra,Scorpio,,2017,Manual,Diesel,"60,000 km",1st,"6,75,000",Delhi
3221,Mahindra,Scorpio,,2017,Manual,Diesel,"45,000 km",1st,"9,99,995",Delhi
3222,Toyota,Land Cruiser Prado,,2011,Automatic,Diesel,"110,000 km",1st,"29,50,000",Delhi
3223,Mercedes-Benz,New C-Class,,2008,Automatic,Petrol,"50,000 km",1st,"5,50,000",Delhi
3224,Land Rover,Range Rover Sport,,2011,Automatic,Petrol,"88,000 km",1st,"31,51,000",Delhi
3225,Hyundai,Grand i10,,2016,Manual,Petrol,"54,000 km",1st,"4,75,000",Delhi
3226,Honda,City,,2017,Automatic,Petrol,"35,000 km",1st,"10,25,000",Delhi
3227,Jaguar,XE,,2018,Automatic,Diesel,"50,000 km",1st,"29,50,000",Delhi
3228,Volkswagen,Polo GTI,,2015,Automatic,Petrol,"49,000 km",1st,"5,50,000",Delhi
3229,Porsche,Cayenne,,2013,Automatic,Petrol,"71,000 km",1st,"27,50,000",Delhi
3230,Honda,Civic,,2008,Manual,Petrol,"61,000 km",1st,"1,95,000",Delhi
3231,Maruti Suzuki,Swift Dzire,,2016,Manual,Petrol,"58,000 km",1st,"4,50,000",Delhi
3232,Mercedes-Benz,E-Class,,2015,Automatic,Diesel,"55,000 km",2nd,"21,60,000",Delhi
3233,Volkswagen,Polo,,2012,Manual,Diesel,"56,000 km",2nd,"2,40,000",Delhi
3234,Honda,Jazz,,2016,Automatic,Petrol,"81,000 km",1st,"5,50,000",Delhi
3235,Land Rover,Range Rover Evoque,,2013,Automatic,Diesel,"54,000 km",2nd,"22,90,000",Delhi
3236,Toyota,Etios,,2018,Manual,Petrol,"19,010 km",1st,"4,85,000",Delhi
3237,Hyundai,EON,,2017,Manual,Petrol,"32,000 km",1st,"3,25,000",Delhi
3238,Toyota,Innova Crysta,,2017,Automatic,Diesel,"51,626 km",1st,"13,49,000",Delhi
3239,Honda,City,,2014,Manual,Diesel,"49,000 km",1st,"4,85,000",Delhi
3240,Toyota,Corolla Altis,,2019,Automatic,Petrol,"35,000 km",1st,"12,70,000",Delhi
3241,Maruti Suzuki,Baleno,,2018,Manual,Petrol,"67,565 km",-,"6,40,000",Delhi
3242,Maruti Suzuki,Wagon R 1.0,,2017,Manual,CNG & Hybrids,"68,512 km",1st,"4,15,000",Delhi
3243,Land Rover,Range Rover Evoque,,2018,Automatic,Petrol,"11,000 km",1st,"47,25,000",Delhi
3244,Audi,A8 L,,2012,Automatic,Diesel,"27,600 km",1st,"31,00,000",Delhi
3245,Ford,Figo,,2015,Manual,Diesel,"75,000 km",1st,"3,95,000",Delhi
3246,Maruti Suzuki,Wagon R 1.0,,2015,Manual,CNG & Hybrids,"50,000 km",2nd,"3,00,000",Delhi
3247,Maruti Suzuki,Swift Dzire,,2010,Manual,Petrol,"74,000 km",1st,"2,45,000",Delhi
3248,Hyundai,Elantra,,2014,Automatic,Petrol,"51,000 km",1st,"7,25,000",Delhi
3249,Ford,Ecosport,,2014,Manual,Diesel,"57,000 km",1st,"5,20,000",Delhi
3250,Tata,Nexon,,2018,Automatic,Petrol,"24,000 km",1st,"8,45,000",Delhi
3251,Hyundai,i10,,2010,Manual,CNG & Hybrids,"70,000 km",4th,"1,60,000",Delhi
3252,Hyundai,i20,,2014,Manual,Petrol,"68,000 km",-,"3,95,000",Delhi
3253,Skoda,Fabia,,2012,Manual,Petrol,"66,000 km",-,"2,45,000",Delhi
3254,Maruti Suzuki,Eeco,,2010,Manual,CNG & Hybrids,"30,000 km",1st,"1,65,000",Delhi
3255,Maruti Suzuki,Alto,,2008,Manual,Petrol,"93,000 km",2nd,"1,05,000",Delhi
3256,Mahindra,Thar,,2018,Manual,Diesel,"7,200 km",1st,"9,75,000",Delhi
3257,Ford,Ecosport,,2019,Manual,Petrol,"18,500 km",1st,"9,01,000",Delhi
3258,Mahindra,Bolero,,2016,Manual,Diesel,"48,280 km",1st,"6,30,000",Delhi
3259,Maruti Suzuki,Eeco,,2018,Manual,CNG & Hybrids,"40,000 km",1st,"3,50,000",Delhi
3260,-,-,,-,-,-,-,-,-,Delhi
3261,Maruti Suzuki,Swift Dzire,,2019,Automatic,Petrol,"1,900 km",1st,"7,75,000",Delhi
3262,-,-,,-,-,-,-,-,-,Delhi
3263,Hyundai,Santro Xing,,2013,Manual,Petrol,"69,000 km",1st,"2,65,000",Delhi
3264,BMW,7 Series,,2011,Automatic,Diesel,"21,000 km",1st,"17,50,000",Delhi
3265,Volkswagen,Vento,,2017,Automatic,Petrol,"29,000 km",1st,"8,25,000",Delhi
3266,Audi,A4,,2015,Automatic,Diesel,"42,000 km",1st,"16,50,000",Delhi
3267,Maruti Suzuki,Swift Dzire,,2014,Manual,Diesel,"55,262 km",1st,"3,40,000",Delhi
3268,Mahindra,Scorpio,,2018,Manual,Diesel,"38,000 km",1st,"14,75,000",Delhi
3269,Maruti Suzuki,Alto,,2012,Manual,Petrol,"65,000 km",1st,"1,40,000",Delhi
3270,Chevrolet,Cruze,,2012,Manual,Diesel,"37,000 km",2nd,"3,60,000",Delhi
3271,Maruti Suzuki,Ciaz,,2016,Manual,Diesel,"670,000 km",2nd,"5,25,000",Delhi
3272,Land Rover,Range Rover,,2013,Automatic,Diesel,"55,000 km",2nd,"90,00,000",Delhi
3273,Mini,Cooper 3 DOOR,,2020,Automatic,Diesel,"1,600 km",1st,"34,25,000",Delhi
3274,Toyota,Innova,,2012,Manual,Diesel,"130,000 km",2nd,"4,25,000",Delhi
3275,Honda,City,,2015,Manual,Petrol,"55,000 km",1st,"5,90,000",Delhi
3276,Honda,City,,2011,Automatic,Petrol,"46,000 km",1st,"3,90,000",Delhi
3277,Kia,Carnival,,2020,Automatic,Diesel,"9,000 km",1st,"33,00,000",Delhi
3278,Mahindra,Scorpio,,2018,Manual,Diesel,"54,000 km",1st,"9,65,000",Delhi
3279,Maruti Suzuki,Swift,,2018,Manual,Petrol,"22,000 km",-,"4,95,000",Delhi
3280,Maruti Suzuki,Swift Dzire,,2012,Manual,Petrol,"67,000 km",1st,"3,35,000",Delhi
3281,Hyundai,i10,,2009,Manual,Petrol,"25,000 km",1st,"1,75,000",Delhi
3282,Nissan,Others,,2011,Manual,CNG & Hybrids,"72,300 km",1st,"1,95,000",Delhi
3283,Maruti Suzuki,Swift Dzire,,2010,Manual,Petrol,"55,000 km",1st,"2,25,000",Delhi
3284,Hyundai,EON,,2014,Manual,Petrol,"60,000 km",1st,"2,35,000",Delhi
3285,Maruti Suzuki,Swift Dzire,,2011,Manual,Petrol,"53,000 km",2nd,"2,45,000",Delhi
3286,Renault,Duster,,2016,Manual,Diesel,"57,000 km",1st,"6,15,000",Delhi
3287,Hyundai,Xcent,,2017,Manual,Diesel,"47,000 km",1st,"4,50,000",Delhi
3288,Hyundai,Santro Xing,,2013,Manual,CNG & Hybrids,"82,000 km",2nd,"2,45,000",Delhi
3289,Maruti Suzuki,Ciaz,,2016,Manual,Petrol,"45,000 km",1st,"6,65,000",Delhi
3290,Maruti Suzuki,Baleno,,2016,Manual,Petrol,"42,000 km",1st,"5,25,000",Delhi
3291,Maruti Suzuki,Ertiga,,2013,Manual,Diesel,"74,000 km",1st,"4,50,000",Delhi
3292,Maruti Suzuki,Swift,,2013,Manual,Diesel,"66,000 km",1st,"3,40,000",Delhi
3293,Hyundai,Creta,,2016,-,Diesel,"65,000 km",1st,"8,50,000",Delhi
3294,Land Rover,Range Rover Evoque,,2016,Automatic,Diesel,"65,000 km",2nd,"32,00,000",Delhi
3295,Volvo,XC 90,,2017,Automatic,Diesel,"70,000 km",1st,"41,85,000",Delhi
3296,Honda,City,,2010,Manual,Petrol,"81,300 km",1st,"2,85,000",Delhi
3297,BMW,5 Series,,2012,Automatic,Diesel,"75,000 km",2nd,"10,49,999",Delhi
3298,Maruti Suzuki,Swift,,2012,Manual,Petrol,"60,000 km",1st,"3,44,444",Delhi
3299,Mahindra,Quanto,,2012,Manual,Diesel,"39,000 km",1st,"3,50,000",Delhi
3300,-,-,,-,-,-,-,-,-,Delhi
3301,Ford,Ecosport,,2018,Manual,Petrol,"8,122 km",1st,"7,37,800",Delhi
3302,-,-,,-,-,-,-,-,-,Delhi
3303,Maruti Suzuki,Swift,,2016,Manual,Diesel,"65,000 km",1st,"4,80,000",Delhi
3304,Audi,Q3,,2014,Automatic,Diesel,"19,000 km",1st,"17,90,000",Delhi
3305,Hyundai,Fluidic Verna,,2015,Automatic,Petrol,"60,000 km",1st,"6,85,000",Delhi
3306,Hyundai,Creta,,2017,Automatic,Petrol,"57,000 km",1st,"11,00,000",Delhi
3307,Hyundai,i10,,2010,Manual,Petrol,"65,000 km",1st,"1,50,000",Delhi
3308,Hyundai,EON,,2014,Manual,Petrol,"42,000 km",1st,"2,40,000",Delhi
3309,Hyundai,Creta,,2016,Manual,Diesel,"38,000 km",1st,"9,25,000",Delhi
3310,Mercedes-Benz,E-Class,,2011,Automatic,Diesel,"100,000 km",2nd,"9,24,000",Delhi
3311,Honda,Amaze,,2019,Manual,CNG & Hybrids,"16,000 km",1st,"7,00,000",Delhi
3312,Maruti Suzuki,Swift Dzire,,2014,Manual,Diesel,"62,000 km",2nd,"3,95,000",Delhi
3313,Toyota,Innova,,2015,Manual,Diesel,"60,000 km",1st,"7,50,000",Delhi
3314,Hyundai,Grand i10,,2016,Manual,Petrol,"30,000 km",1st,"4,22,222",Delhi
3315,Maruti Suzuki,Ertiga,,2016,Manual,Diesel,"75,468 km",1st,"6,50,000",Delhi
3316,Ford,Ecosport,,2014,Manual,Diesel,"99,000 km",1st,"4,95,000",Delhi
3317,Hyundai,i10,,2013,Manual,Petrol,"56,000 km",1st,"2,70,000",Delhi
3318,Tata,Nexon,,2019,Automatic,Diesel,"27,000 km",1st,"9,50,000",Delhi
3319,Skoda,Yeti,,2012,Manual,Diesel,"85,869 km",1st,"3,74,000",Delhi
3320,Land Rover,Range Rover Evoque,,2018,Automatic,Diesel,"28,000 km",1st,"44,00,000",Delhi
3321,Maruti Suzuki,Ciaz,,2015,Manual,Diesel,"60,000 km",1st,"5,80,000",Delhi
3322,Hyundai,Elite i20,,2016,Manual,Petrol,"58,000 km",1st,"4,99,000",Delhi
3323,Ford,Ecosport,,2013,Manual,Diesel,"70,000 km",1st,"3,90,000",Delhi
3324,Ford,Fiesta,,2010,Manual,Petrol,"39,000 km",1st,"2,20,000",Delhi
3325,Maruti Suzuki,Swift,,2012,Manual,Diesel,"72,000 km",1st,"3,10,000",Delhi
3326,Mercedes-Benz,New C-Class,,2015,Automatic,Diesel,"55,000 km",1st,"24,49,000",Delhi
3327,Mercedes-Benz,New C-Class,,2017,Automatic,Diesel,"26,000 km",1st,"29,45,000",Delhi
3328,Maruti Suzuki,Swift Dzire Tour,,2013,Manual,Diesel,"64,497 km",1st,"2,45,000",Delhi
3329,Honda,Amaze,,2016,Manual,Petrol,"39,000 km",1st,"4,60,000",Delhi
3330,Maruti Suzuki,Eeco,,2019,-,CNG & Hybrids,"22,000 km",1st,"4,40,000",Delhi
3331,Maruti Suzuki,Wagon R,,2013,Manual,CNG & Hybrids,"62,941 km",1st,"2,49,000",Delhi
3332,Maruti Suzuki,Wagon R 1.0,,2015,Automatic,Petrol,"28,200 km",1st,"3,25,000",Delhi
3333,Maruti Suzuki,Wagon R,,2011,Manual,Petrol,"55,000 km",1st,"1,85,000",Delhi
3334,Maruti Suzuki,Swift Dzire,,2012,Manual,Diesel,"87,200 km",2nd,"3,85,000",Delhi
3335,Mahindra,XUV500,,2018,Automatic,Diesel,"38,000 km",1st,"12,65,000",Delhi
3336,Audi,A4,,2013,Automatic,Diesel,"68,000 km",2nd,"10,95,000",Delhi
3337,Maruti Suzuki,Wagon R 1.0,,2011,Manual,Petrol,"86,000 km",1st,"2,00,000",Delhi
3338,Audi,A3,,2016,Automatic,Diesel,"45,000 km",2nd,"17,75,000",Delhi
3339,Honda,Amaze,,2015,Manual,Diesel,"54,000 km",1st,"4,25,000",Delhi
3340,Maruti Suzuki,Celerio X,,2018,Manual,Petrol,"44,284 km",-,"4,02,000",Delhi
3341,-,-,,-,-,-,-,-,-,Delhi
3342,Honda,City,,2019,Automatic,Petrol,"24,000 km",1st,"11,50,000",Delhi
3343,Maruti Suzuki,Estilo,,2010,Manual,Petrol,"50,000 km",1st,"1,70,000",Delhi
3344,Hyundai,i20,,2012,Manual,Petrol,"55,000 km",1st,"3,25,000",Delhi
3345,Hyundai,i20,,2010,Manual,Petrol,"66,000 km",1st,"2,81,000",Delhi
3346,Audi,Q7,,2014,Automatic,Diesel,"86,000 km",1st,"28,00,000",Delhi
3347,Maruti Suzuki,Swift,,2016,-,Diesel,"91,000 km",1st,"5,00,000",Delhi
3348,Maruti Suzuki,Swift Dzire,,2014,Manual,Petrol,"61,900 km",2nd,"3,85,000",Delhi
3349,Datsun,RediGO,,2017,Manual,Petrol,"32,000 km",1st,"2,65,000",Delhi
3350,Maruti Suzuki,Swift,,2016,-,Diesel,"65,000 km",1st,"4,80,000",Delhi
3351,Mahindra,Scorpio,,2011,Manual,Diesel,"86,000 km",3rd,"3,25,000",Delhi
3352,Maruti Suzuki,Ertiga,,2014,Manual,CNG & Hybrids,"85,500 km",2nd,"5,21,000",Delhi
3353,Maruti Suzuki,Wagon R,,2016,Manual,CNG & Hybrids,"55,000 km",2nd,"3,29,000",Delhi
3354,-,-,,-,-,-,-,-,-,Delhi
3355,Hyundai,Santro Xing,,2012,Manual,CNG & Hybrids,"65,000 km",1st,"1,95,000",Delhi
3356,Maruti Suzuki,Swift,,2010,Manual,Petrol,"67,800 km",2nd,"2,20,000",Delhi
3357,Renault,Triber,,2019,Manual,Petrol,"5,500 km",1st,"6,50,000",Delhi
3358,Hyundai,Creta,,2017,Automatic,Petrol,"59,000 km",2nd,"10,00,000",Delhi
3359,Toyota,Fortuner,,2017,Automatic,Diesel,"53,000 km",1st,"25,25,000",Delhi
3360,Honda,City,,2009,Manual,CNG & Hybrids,"71,000 km",-,"2,50,000",Delhi
3361,Hyundai,i20,,2018,Manual,Petrol,"30,000 km",1st,"6,89,999",Delhi
3362,Mahindra,XUV500,,2012,Manual,Diesel,"75,000 km",2nd,"4,75,000",Delhi
3363,Hyundai,Elite i20,,2014,Manual,Diesel,"49,000 km",1st,"4,50,000",Delhi
3364,Honda,City,,2016,Manual,Petrol,"26,000 km",1st,"6,75,000",Delhi
3365,Maruti Suzuki,Swift,,2016,Manual,Diesel,"91,000 km",1st,"5,00,000",Delhi
3366,Mahindra,XUV500,,2012,Manual,Diesel,"62,000 km",1st,"5,00,000",Delhi
3367,Renault,Duster,,2013,Manual,Diesel,"76,000 km",1st,"3,65,000",Delhi
3368,Maruti Suzuki,Swift,,2016,-,-,"74,000 km",1st,"5,40,000",Delhi
3369,Nissan,Micra,,2013,Manual,Petrol,"49,000 km",1st,"3,60,000",Delhi
3370,Hyundai,Elantra,,2014,Automatic,Diesel,"61,000 km",3rd,"5,50,000",Delhi
3371,Maruti Suzuki,Wagon R,,2014,Manual,Petrol,"65,000 km",1st,"2,30,000",Delhi
3372,Maruti Suzuki,Swift Dzire,,2011,Manual,Diesel,"56,599 km",1st,"2,50,000",Delhi
3373,Audi,A3,,2016,Automatic,Diesel,"50,000 km",1st,"16,00,000",Delhi
3374,Hyundai,i10,,2013,Manual,Petrol,"58,000 km",1st,"2,75,000",Delhi
3375,Honda,City,,2013,Manual,Petrol,"58,000 km",1st,"4,50,000",Delhi
3376,Honda,City,,2010,-,CNG & Hybrids,"80,000 km",3rd,"2,60,000",Delhi
3377,Hyundai,Creta,,2015,Manual,Diesel,"72,000 km",1st,"8,25,000",Delhi
3378,Nissan,Terrano,,2015,Manual,Diesel,"52,000 km",1st,"5,50,000",Delhi
3379,Hyundai,Creta,,2019,Manual,Diesel,"55,200 km",1st,"9,85,000",Delhi
3380,-,-,,-,-,-,-,-,-,Delhi
3381,-,-,,-,-,-,-,-,-,Delhi
3382,BMW,7 Series,,2013,Automatic,Diesel,"58,000 km",1st,"23,95,000",Delhi
3383,Hyundai,i10,,2014,Manual,Petrol,"58,000 km",1st,"3,15,000",Delhi
3384,Maruti Suzuki,Baleno,,2019,Manual,Petrol,"2,000 km",1st,"7,10,000",Delhi
3385,Mini,Cooper,,2013,Automatic,Petrol,"44,000 km",1st,"15,49,999",Delhi
3386,Honda,Civic,,2008,Automatic,CNG & Hybrids,"70,000 km",2nd,"1,99,999",Delhi
3387,Hyundai,New Elantra,,2013,Manual,Petrol,"58,000 km",2nd,"5,50,000",Delhi
3388,-,-,,-,-,-,-,-,-,Delhi
3389,Hyundai,Creta,,2021,Manual,Petrol,700 km,1st,"12,65,000",Delhi
3390,Toyota,Innova Crysta,,2018,Manual,Diesel,"55,000 km",1st,"18,15,000",Delhi
3391,Toyota,Innova,,2015,Manual,Diesel,"60,000 km",1st,"7,50,000",Delhi
3392,Mahindra,TUV 300,,2017,Manual,Diesel,"80,000 km",1st,"5,75,000",Delhi
3393,Toyota,Etios,,2016,Manual,Petrol,"43,000 km",1st,"4,85,000",Delhi
3394,Mahindra,Thar,,2018,Manual,Diesel,"10,000 km",1st,"8,75,000",Delhi
3395,Maruti Suzuki,Wagon R,,2011,Manual,CNG & Hybrids,"55,000 km",1st,"1,95,000",Delhi
3396,Maruti Suzuki,Alto 800,,2015,Manual,Petrol,"32,000 km",2nd,"2,35,000",Delhi
3397,Hyundai,Elite i20,,2019,Manual,Petrol,"17,000 km",1st,"5,95,000",Delhi
3398,Ford,Ecosport,,2017,Manual,Petrol,"12,000 km",1st,"7,25,000",Delhi
3399,Mahindra,Quanto,,2012,Manual,Diesel,"70,000 km",1st,"2,75,000",Delhi
3400,Hyundai,Elite i20,,2017,Manual,Petrol,"47,106 km",-,"5,35,000",Delhi
3401,-,-,,-,-,-,-,-,-,Delhi
3402,Maruti Suzuki,Swift,,2016,Manual,Petrol,"55,000 km",2nd,"4,25,000",Delhi
3403,Datsun,Redi Go,,2018,Manual,Petrol,"21,000 km",1st,"2,51,000",Delhi
3404,Hyundai,Creta,,2018,Automatic,Petrol,"55,000 km",1st,"12,50,000",Delhi
3405,Hyundai,Elite i20,,2017,Manual,CNG & Hybrids,"37,000 km",1st,"5,35,000",Delhi
3406,BMW,X1,,2013,Automatic,Petrol,"29,873 km",1st,"8,49,000",Delhi
3407,Ford,Figo Aspire,,2015,Manual,Diesel,"74,000 km",1st,"3,50,000",Delhi
3408,Maruti Suzuki,Swift,,2015,Manual,Diesel,"58,000 km",1st,"4,25,000",Delhi
3409,Mahindra,Scorpio,,2012,Manual,Diesel,"65,000 km",2nd,"4,90,000",Delhi
3410,Hyundai,Fluidic Verna,,2011,Manual,CNG & Hybrids,"28,000 km",2nd,"4,30,000",Delhi
3411,Hyundai,i20,,2010,Manual,Petrol,"82,000 km",2nd,"2,60,000",Delhi
3412,Toyota,Corolla Altis,,2017,Automatic,Petrol,"50,000 km",1st,"13,75,000",Delhi
3413,Maruti Suzuki,SX4,,2008,-,Petrol,"62,000 km",-,"1,60,000",Delhi
3414,Mercedes-Benz,GL-Class,,2016,Automatic,Diesel,"38,000 km",1st,"46,50,000",Delhi
3415,Mahindra,XUV500,,2012,Manual,Diesel,"75,000 km",2nd,"4,75,000",Delhi
3416,Maruti Suzuki,Ignis,,2019,Manual,Petrol,"19,000 km",1st,"5,21,000",Delhi
3417,Honda,Amaze,,2013,Manual,Diesel,"58,000 km",1st,"3,10,000",Delhi
3418,-,-,,-,-,-,-,-,-,Delhi
3419,Chevrolet,Beat,,2012,Manual,Diesel,"140,000 km",1st,"1,50,000",Delhi
3420,Maruti Suzuki,Celerio,,2015,Manual,CNG & Hybrids,"49,000 km",2nd,"3,50,000",Delhi
3421,Jaguar,XE,,2013,Automatic,Diesel,"30,000 km",3rd,"16,00,000",Delhi
3422,Maruti Suzuki,Baleno,,2018,Manual,Petrol,"7,600 km",1st,"5,99,000",Delhi
3423,-,-,,-,-,-,-,-,-,Delhi
3424,Volkswagen,Vento,,2010,Manual,Petrol,"74,000 km",1st,"2,50,000",Delhi
3425,Maruti Suzuki,Eeco,,2016,Manual,CNG & Hybrids,"55,000 km",1st,"2,60,000",Delhi
3426,Hyundai,Elite i20,,2015,Manual,Petrol,"58,000 km",1st,"5,45,000",Delhi
3427,Renault,Duster,,2013,Manual,Diesel,"63,000 km",1st,"3,75,000",Delhi
3428,Toyota,Etios,,2013,Manual,Diesel,"54,000 km",1st,"3,55,000",Delhi
3429,Maruti Suzuki,Swift Dzire,,2014,Manual,Diesel,"81,000 km",1st,"3,90,000",Delhi
3430,Datsun,Redi Go,,2016,Manual,CNG & Hybrids,"64,000 km",2nd,"2,20,000",Delhi
3431,Hyundai,i20,,2010,Manual,Petrol,"54,000 km",2nd,"2,40,000",Delhi
3432,Honda,City,,2018,Manual,Petrol,"40,000 km",1st,"9,00,000",Delhi
3433,Maruti Suzuki,Ciaz,,2018,Automatic,Petrol,"34,000 km",1st,"9,10,000",Delhi
3434,Mahindra,XUV500,,2012,Manual,Diesel,"86,000 km",2nd,"4,50,000",Delhi
3435,Hyundai,i20,,2010,Manual,Petrol,"71,000 km",1st,"2,20,000",Delhi
3436,Honda,City,,2013,Manual,Petrol,"65,000 km",1st,"5,00,000",Delhi
3437,Maruti Suzuki,Baleno RS,,2016,Manual,Petrol,200 km,1st,"7,25,000",Delhi
3438,Honda,Civic,,2010,Manual,Petrol,"65,000 km",1st,"4,50,000",Delhi
3439,Maruti Suzuki,Ciaz,,2015,Manual,Petrol,"59,000 km",1st,"5,70,000",Delhi
3440,Maruti Suzuki,Wagon R,,2016,-,Petrol,"30,906 km",1st,"3,08,000",Delhi
3441,Mahindra,XUV500,,2014,Manual,Diesel,"56,000 km",1st,"5,69,999",Delhi
3442,Mercedes-Benz,New C-Class,,2013,Automatic,Petrol,"68,000 km",2nd,"13,50,000",Delhi
3443,MG,Hector,,2021,Automatic,Petrol,"3,000 km",1st,"19,95,000",Delhi
3444,Mahindra,XUV300,,2019,Manual,Diesel,"11,277 km",1st,"9,50,000",Delhi
3445,Hyundai,i20,,2012,Manual,Diesel,"75,000 km",2nd,"2,75,000",Delhi
3446,Skoda,Superb,,2013,Automatic,Diesel,"78,000 km",1st,"5,99,000",Delhi
3447,-,-,,-,-,-,-,-,-,Delhi
3448,Maruti Suzuki,Wagon R 1.0,,2008,Manual,Petrol,"68,000 km",1st,"1,25,000",Delhi
3449,Maruti Suzuki,Wagon R 1.0,,2014,Manual,Petrol,"65,000 km",2nd,"2,65,000",Delhi
3450,Hyundai,i10,,2014,Manual,Petrol,"65,000 km",1st,"2,80,000",Delhi
3451,BMW,3 Series,,2017,Automatic,Diesel,"47,000 km",1st,"26,00,000",Delhi
3452,Honda,City,,2014,Manual,Petrol,"67,000 km",2nd,"4,75,000",Delhi
3453,Maruti Suzuki,Ertiga,,2012,Manual,Diesel,"65,000 km",1st,"4,40,000",Delhi
3454,Maruti Suzuki,Swift,,2016,Manual,Diesel,"74,000 km",1st,"5,35,000",Delhi
3455,Toyota,Corolla,,2007,Manual,Petrol,"670,000 km",1st,"1,10,000",Delhi
3456,Hyundai,Verna,,2014,Automatic,Diesel,"84,000 km",2nd,"5,45,000",Delhi
3457,Hyundai,i10,,2012,Automatic,CNG & Hybrids,"65,000 km",1st,"3,00,000",Delhi
3458,Maruti Suzuki,Wagon R,,2011,Manual,Petrol,"81,000 km",2nd,"2,00,000",Delhi
3459,Toyota,Innova Crysta,,2018,Automatic,Petrol,"36,000 km",1st,"19,45,000",Delhi
3460,Mahindra,Scorpio,,2015,Manual,Diesel,"68,000 km",-,"8,40,000",Delhi
3461,Mercedes-Benz,New C-Class,,2014,Automatic,Diesel,"50,000 km",2nd,"14,25,000",Delhi
3462,Audi,Q3,,2013,Manual,Diesel,"57,000 km",2nd,"10,20,000",Delhi
3463,Honda,Civic,,2012,Manual,CNG & Hybrids,"63,000 km",3rd,"3,50,000",Delhi
3464,Kia,Seltos,,2020,Manual,Petrol,"9,019 km",1st,"12,90,000",Delhi
